"Id","Category","Slug","Name","Original name","Production year","Episodes","Seasons","Duration","Description","Genres","Genres2","Genres3","Country","Age"
"06c89b47-7d97-49a3-8a0a-20c6e2939c1e","1","dorogoi-diktator-uhd-hdr","Дорогой диктатор UHD HDR","Dear Dictator UHD HDR","2018",,,,,,"Комедия",,"2","16"
"06d69f1a-ecca-48b4-a2cf-f96261802576","1","pesnya-zovet","Песня зовет","Ән шақырады","1961",,,,,"Драма",,,,"12"
"06d9d728-aaa4-4627-bff9-47c8831f6217","1","afera-po-amerikanski","Афера по-американски","American Hustle","2014",,,,,"Драма",,"Комедия","2","16"
"06ec1fed-c891-4d1b-87d2-6b79e06092a3","1","prodelkin-v-shkole-e7905248-7e7c-40d4-9a9c-4fc0a2615b96","Проделкин в школе","Prodelkin ve škole","1974",,,,,,,"Мультфильм","1","6"
"06ed062d-5138-43e2-af62-682625313df9","1","pavel-korchagin","Павел Корчагин","Pavel Korchagin","1956",,,,,,"Исторический","Драма","1","16"
"06f0a859-4cd5-4a3a-a90c-9453ec66f30d","1","ya-hortitsa","Я - Хортица","I am Khortytsya","1981",,,,,"Военные",,"Драма","1","12"
"06f63bad-ebd3-4c12-92bf-d6781f2c7f4a","1","svat","Сват","Once I Was","2010",,,,,"Драма",,,"2","12"
"07023fa3-d1f6-497f-b495-9b2aeb21ceb0","1","papashi-bez-vrednyh-privychek-cad0e91d-6284-4568-95ce-98b20b944262","Папаши без вредных привычек","On ne choisit pas sa famille","2011",,,,,,"Комедия","Приключения","2","12"
"07083a37-f21c-4c54-ba1a-b44d00efbb97","1","2pac-legenda-uhd-hdr","2pac: Легенда UHD HDR","All Eyez on Me UHD HDR","2017",,,,,"Драма",,,"2","18"
"072423bf-be4e-4884-b721-e68879f647b1","1","novaya-era-z-uhd","Новая эра Z UHD","The Girl with All the Gifts UHD","2016",,,,,,"Триллер","Ужасы","2","16"
"072e02b7-b5df-46b3-a41e-195a8ab120d4","1","chudesnyi-kolokolchik-0a1a4004-6695-454f-a4fa-b6a6f2608882","Чудесный колокольчик","Wonderful bell","1949",,,,,,"Мультфильм",,"1","0"
"07356adc-49a6-4fd2-bff9-a0a188d9cde2","1","ubiistvo-v-sanshain-menor","Убийство в «Саншайн-Менор»","The Murder in Sunshine Manor","1992",,,,,"Детектив","Триллер",,,"16"
"0738e8bd-673a-48a7-984b-6ef38527c503","1","vozvraschenie-batterflyai","Возвращение Баттерфляй","The Return of Butterfly","1985",,,,,"Драма",,,"1","12"
"074207f4-9064-4946-80a2-bab6f87d8398","1","sotrudnik-chk","Сотрудник ЧК","Extraordinary Commission Employee","1963",,,,,"Исторический","Боевик",,,"12"
"0756f6ec-ef45-442e-8e41-cc0f1c186af8","1","muravinyi-ezhik-d26c70af-0e46-49f6-9df2-b639ad99f288","Муравьиный Ежик","Ant Hedgehog","1993",,,,,,"Мультфильм",,"1","6"
"07589361-8b93-4401-a9d8-a107c99fba69","1","poli-shor-mertv-ya-umer-ili-chto-obo-mne-skazhut","Поли Шор мертв","Поли Шор мертв","2003",,,,,"Комедия",,,,"18"
"07598115-da60-46a7-99c4-b4e9fcc053f0","1","gribok-teremok-f8449cac-4b06-453b-a542-2f0211c5f133","Грибок-теремок","The little mushroom","1958",,,,,,,"Мультфильм","1","6"
"07722fe9-d52d-4740-9f0c-d41a182d1572","1","znakomye-kartinki-30261d50-ddbc-4958-b1e1-2a8fa34c697d","Знакомые картинки",,"1957",,,,,,,"Мультфильм","1","6"
"07734c79-e482-4d37-8e74-74fee7a3ae85","1","po-sekretu-vsemu-svetu-7ea50ce3-df8e-48dd-8450-ae80cf9434cb","По секрету всему свету",,"1976",,,,,"Детям",,,,"12"
"077915b9-30f8-44e6-8cff-36ec75335e70","1","kokoko","Кококо",,"2012",,,,,"Драма","Комедия",,,"18"
"077cce8e-2b4d-4d7c-8805-cefb133a1d16","1","kod-kaina","Код Каина","The Code of Cain","2016",,,,,"Драма","Боевик","Триллер",,"16"
"078ca52b-a771-476d-b569-1418c8b9f36a","1","bandy-nu-iorka","Банды Нью-Йорка","Gangs of New York","2002",,,,,"Драма",,"Криминал","2","18"
"079b16c7-2e81-43e9-9318-62deae8eb22d","1","otpusk-kotoryi-ne-sostoyalsya","Отпуск, который не состоялся","Spoiled Vacation","1977",,,,,"Драма",,,"1","12"
"07a6a7fc-a953-47c0-9d53-9051c0cc713c","1","medvezhii-potselui-a60efa22-435a-471b-a1a9-24f97666b870","Медвежий поцелуй","Bear's Kiss","2002",,,,,"Драма",,"Мелодрама","1","16"
"07b7b011-6c8f-47e1-b13e-6e441b847e66","1","golodnye-igry-i-vspyhnet-plamya-f1210345-28aa-4e44-8d52-b09f12aeee9d","Голодные игры: И вспыхнет пламя","The Hunger Games: Catching Fire","2013",,,,,"Фантастика","Боевик","Приключения",,"12"
"07c0a58d-a904-477d-a25d-083d166264f9","1","hellouin-2007","Хэллоуин 2007","Halloween","2007",,,,,"Ужасы",,,,"18"
"07c4f135-2f5f-42b5-9082-1452a2a78905","1","zhena-smotritelya-zooparka-uhd-hdr","Жена смотрителя зоопарка UHD HDR","The Zookeeper's Wife UHD HDR","2017",,,,,"Драма","Военные",,"2","16"
"07c548a2-e1fd-4797-a6b3-ca542ea1b8fc","1","schaste-moe","Счастье мое",,"2007",,,,,"Мелодрама",,,,"16"
"07c71b9e-eddb-4698-bb9c-4091c305e1a4","1","tyomnyi-mir-ravnovesie","Тёмный мир: Равновесие","Dark World: Equilibrium","2013",,,,,,"Приключения","Фантастика","1","12"
"07ce46a5-404f-4d1b-a6eb-a3294bf19bb0","1","staraya-dobraya-orgiya","Старая добрая оргия","Старая добрая оргия","2011",,,,,"Комедия",,,,"16"
"07cf0948-5299-4d2e-8a05-a391510c2904","1","alye-parusa","Алые паруса","Scarlet Sails","1961",,,,,"Драма","Мелодрама","Фантастика",,"12"
"07e60957-ac3e-4b16-bbc0-ab4a428b4344","1","boksery","Боксеры","Boxers","1941",,,,,,"Комедия","Спорт","1","6"
"07ec0892-8bb5-4370-b157-9a9e6794ed9f","1","sekret-nimh","Секрет Н.И.М.Х.","Секрет Н.И.М.Х.","1982",,,,,"Мультфильм","Семейный","Приключения",,"0"
"07ee9c85-0adc-4858-bb1f-3788b17d7dbf","1","aleshiny-skazki-b99787fe-6133-4639-8624-ae9890389939","Алешины сказки","Alyosha's Fairy Tales","1964",,,,,,,"Мультфильм","1","6"
"07fd675d-805f-4f72-8069-c88f8da14b76","1","kvartira-143","Квартира 143","Emergo","2011",,,,,,"Триллер","Ужасы","2","18"
"0803a1b1-6c03-441a-8fb4-386ff4922f23","1","leteli-dva-verbluda-54d4b790-8ee6-45ea-9f00-649a19c07c59","Летели два верблюда",,"1988",,,,,,,"Мультфильм","1","6"
"0804ae46-dd93-42c8-b8e3-30b1bc14c4b4","1","schastlivyi-grigorii-5c30556b-4522-4b2f-a1f4-9bce88e5dbdd","Счастливый Григорий",,"1987",,,,,,,"Мультфильм","1","12"
"080a6a8c-5187-49fd-8acb-7be454b1611b","1","ulichnye-tantsy-3-vse-zvezdy","Уличные танцы 3: Все звезды","All Stars","2013",,,,,,"Комедия",,"2","6"
"0824dc6e-ac57-4c02-a7b3-c8b28aafda72","1","masha-bolshe-ne-lentyaika-ef288590-a0ea-43b3-b785-df6eb94e3650","Маша больше не лентяйка","Masha is no longer lazy","1978",,,,,,"Мультфильм",,"1","6"
"082c8604-e25d-4267-a19d-f3d5a8df06dd","1","gornaya-stantsiya","Горная станция",,"1973",,,,,"Драма",,,,"6"
"082c97f7-2aa2-495f-82b7-ae168076d283","1","romashka-kaktus-margaritka","Ромашка, кактус, маргаритка","Camomile, Cactus, Daisy","2009",,,,,"Комедия","Мелодрама",,,"12"
"0830a999-5ab3-446f-a2ab-00014d24babb","1","gde-to-segodnya-nochu-66fa2074-d7e2-414e-a0ad-4b83f6ebb7af","Где-то сегодня ночью","Somewhere Tonight","2011",,,,,"Драма",,"Мелодрама","2","16"
"084a3852-67bd-4351-8098-b21949385834","1","s-chistogo-lista","С чистого листа","From Scratch","2013",,,,,"Мелодрама",,,,"12"
"084b5b28-6344-471a-bd40-395ea8ec3932","1","raihan","Райхан","Райхан","1940",,,,,"Драма",,,,"16"
"0852de90-1a76-4e27-b2fb-4b85e4ab6ba8","1","bez-nazvaniya","Без названия","(Untitled)","2009",,,,,,"Драма","Комедия","2","16"
"086c219f-7a63-4f11-b4cb-55a5449edcc3","1","priletit-vdrug-volshebnik","Прилетит вдруг волшебник",,"2007",,,,,"Мелодрама",,,"1","16"
"08709120-869b-4e2e-b303-fe6881c30e3e","1","tom-soier-a4df69fd-b3f7-4e87-ae91-649bf09284ee","Том Сойер","Tom Sawyer","2012",,,,,"Приключения",,,"2","0"
"088c9477-4d5c-48be-acbf-5fb34fa62304","1","frida","Фрида","Frida","2002",,,,,"Мелодрама","Драма",,,"16"
"088d3021-0d7e-4197-84fd-5b72e64d6102","1","vrag","Враг","Enemy","2014",,,,,,"Детектив","Триллер","2","18"
"088d8e9f-a3d2-4f19-9949-77f75fdaf33d","1","dom-moih-koshmarov","Дом моих кошмаров","Bethany","2017",,,,,,"Ужасы",,"2","18"
"089cfe0c-921c-4f7f-9f79-15e4e2197e31","1","igra-5be33d40-8a80-4a41-857c-e3cdaf8f1dd0","Игра",,"1973",,,,,"Приключения","Детям",,,"0"
"08a2c0b8-c06b-4ffb-82e1-049e42a62b5f","1","zemlya-sannikova","Земля Санникова","Sannikov's Land","1973",,,,,,"Приключения",,"1","0"
"08a5f9dd-2be3-4662-8d01-00447fc6392a","1","poslednyaya-rol-rity","Последняя роль Риты","Posledniaja rol Rity","2012",,,,,"Мелодрама",,,"1","16"
"08a70a0e-973c-415b-a013-fd2c5ee2dff3","1","staraya-igrushka-9196bca7-dc4f-4f13-9e63-cdc0d7e6e528","Старая игрушка",,"1971",,,,,,,"Мультфильм","1","6"
"08b9e6a2-71b3-4288-b0b8-92689d8896fd","1","lisa-i-zayats-a327a091-6ddf-4ac1-972c-1d23df0d1d25","Лиса и Заяц","Liška a zajíc","1973",,,,,,"Мультфильм",,"1","6"
"08bab5cf-a65b-49ac-a193-f3723c0ac13d","1","otladka","Отладка","Debug","2014",,,,,,"Фантастика","Ужасы","2","18"
"08c01d41-ffc7-4dc7-bada-a4dd0600b04e","1","futbolnye-zvezdy-bce4f1e0-4817-427e-a130-a7926b97fda1","Футбольные звезды",,"1974",,,,,,,"Мультфильм","1","6"
"08c40a15-0fc9-4693-bdd5-9484e2fe012b","1","stalnaya-babochka-1f874480-6e57-461e-8619-cff96b460ab1","Стальная бабочка",,"2012",,,,,"Детектив","Драма","Криминал",,"16"
"08d561a6-eb6d-4bdd-a36c-db33f7296e79","1","sudba-mariny","Судьба Марины","The fate of Marina","1954",,,,,"Драма",,,"1","12"
"08d73818-9f6a-413c-b394-a2139648d001","1","molodilnye-yabloki-2d77fa50-f6f3-46ed-8a9b-875f18bbf8c7","Молодильные яблоки","Rejuvenating apples","1974",,,,,,"Мультфильм",,"1","6"
"08e5cf05-c5ec-40f1-adf3-bfafc3b5c27a","1","baiterek","Байтерек","Бәйтерек","2009",,,,,"Детям",,,,"0"
"08eb34e2-4fde-454e-9872-c2508573cba0","1","m-s-ya","Місія","The Mission","1986",,,,,"Драма","Приключения","Исторический",,"16"
"08f12174-3928-4dee-9ed6-ba13fbff3cf7","1","orlinoe-pero-f58236de-5108-4f3d-8a0c-c26cbda4618a","Орлиное перо","Eagle peří","1946",,,,,,,"Мультфильм","1","6"
"08f9edbb-6ef4-4cfe-9f4b-414b139b80dc","1","astral-na-ulitse-arlett","Астрал на улице Арлетт","388 Arletta Avenue","2011",,,,,,"Триллер",,"2","16"
"09050799-7676-48bb-aa0b-f559046409a3","1","vesennii-potok","Весенний поток",,"1940",,,,,,"Мелодрама",,"1","0"
"09196c70-a272-4686-8074-02799d4eb9e0","1","podarok","Подарок","A Gift","1968",,,,,,"Мультфильм",,"1","6"
"09252923-8910-4202-a6d7-51bc4034649c","1","don-kihot-2f407502-ca2f-428e-995b-d0028a07fdfa","Дон Кихот",,"1957",,,,,"Драма",,,"1","12"
"093646c5-7d83-491a-8a68-d52c61a3cde2","1","otdam-zhenu-v-horoshie-ruki","Отдам жену в хорошие руки",,"2012",,,,,"Мелодрама",,,"1","16"
"0952e82b-9bb9-4fb4-8749-75d9fccfe159","1","belaya-roza-bessmertiya","Белая роза бессмертия","The White Rose of Immortality","1984",,,,,"Приключения","Мелодрама","Фантастика",,"6"
"095518af-a9b7-4b23-852d-e1533d53c636","1","miss-mend","Мисс Менд","Miss Mend","1926",,,,,,"Приключения","Комедия","1","12"
"095a6d3b-c6ec-4b16-944f-a54ecbd82d4c","1","gamlet-schigrovskogo-uezda","Гамлет Щигровского уезда",,"1975",,,,,"Драма",,,,"12"
"0963a071-b3cc-4fe4-bd0d-46ad3b0c25b1","1","vosmyorka","Восьмёрка",,"2013",,,,,"Боевик","Криминал",,,"12"
"096904c3-5b0c-46c3-8207-ed496bbc09af","1","bolshaya-svadba","Большая свадьба","The Big Wedding","2013",,,,,,"Комедия",,"2","16"
"096a1a01-e555-4e8a-a35a-cf91a6f473ba","1","letyat-zhuravli","Летят журавли","Cranes Are Flying","1957",,,,,"Драма","Военные","Мелодрама",,"12"
"097922da-f088-474b-8553-97515487ebec","1","stachka","Стачка","Strike","1924",,,,,"Драма",,,"1","0"
"0979cdf2-144e-4f3f-9943-ab289a2fff0b","1","malchik-kak-malchik-d90815a3-73ab-426e-8f87-69f32f472bdf","Мальчик как мальчик","Chlapec jako chlapec","1986",,,,,,"Мультфильм",,"1","6"
"0985f199-fc82-4517-bbe3-17679c891365","1","kak-poimat-monstra","Как поймать монстра","Lost River","2015",,,,,,"Фантастика",,"2","18"
"098adb07-9b96-4f4b-bc66-34dc705328cb","1","moya-byvshaya-podruzhka","Моя бывшая подружка","Ami-ami","2018",,,,,,"Комедия",,"2","18"
"098fdb7f-719f-449a-aac1-1748c41e66c6","1","moskva-nikogda-ne-spit","Москва никогда не спит","Moscow Never Sleeps","2015",,,,,"Драма",,"Комедия","2","16"
"09aa034d-6e80-4129-99c9-44a29935299a","1","obman","Обман","Absolute Deception","2013",,,,,,"Боевик",,"2","18"
"09af02c2-f3db-4f2c-ad0a-094a4e1f7aeb","1","posle-lusii","После Люсии","Después de Lucía","2012",,,,,"Драма",,,"2","16"
"09be661c-24b6-4bfd-bda2-77a5b3f275a9","1","marusya-boguslavka","Маруся Богуславка","Marusya Boguslavka","1966",,,,,"Мультфильм","Детям",,"1","12"
"09c8a418-6362-412a-9bdb-5413cee600d7","1","fantomy","Фантомы","Фантомы","1998",,,,,"Триллер","Фантастика","Ужасы",,"16"
"09f350cd-41df-43ad-b637-8c87fbc2103c","1","ryba-moei-mechty","Рыба моей мечты","Рыба моей мечты","2011",,,,,"Комедия","Мелодрама","Драма",,"12"
"09fb5aba-5136-4eda-b3d4-2eca42e5fd23","1","polchasa-na-chudesa","Полчаса на чудеса",,"1968",,,,,,,"Фантастика","1","6"
"0a05fc59-4fc2-4ebc-a002-7f9c1f4b0022","1","vremya-sobirat","Время собирать","Time To Gather","2014",,,,,"Мелодрама",,,,"12"
"0a10f7eb-50c4-4e06-9c1d-b9452cf1fea4","1","ya-znau-kto-ubil-menya","Я знаю, кто убил меня","Я знаю, кто убил меня","2007",,,,,"Триллер","Детектив","Криминал",,"18"
"0a28668e-86cb-4c4e-84e3-d793e1ddf950","1","bolshe-chem-drug","Больше, чем друг","The Switch","2010",,,,,,"Мелодрама","Комедия","2","16"
"0a289976-8d02-4cda-8ffb-06877b3348e8","1","shanhaiskii-perevozchik","Шанхайский перевозчик","S.M.A.R.T. Chase","2017",,,,,,"Боевик","Комедия","2","16"
"0a33701a-d76e-4cb1-b954-adbab620fdc2","1","malchik-na-troih","Мальчик на троих","Grandma's Boy","2006",,,,,"Комедия",,,,"16"
"0a38fabc-79a9-4a48-a94b-9a3b69fc9b11","1","den-materi","День матери","Mother's Day","2010",,,,,,"Ужасы",,"2","18"
"0a3f2e80-29bb-47e7-aed8-3308ba644bcc","1","falshivaya-nota-658a1724-a43d-4d6f-b6d7-6e878e32e950","Фальшивая нота",,"1969",,,,,,"Мультфильм",,"1","12"
"0a428cb9-8dad-4cd4-8814-a38f30ba09d6","1","ozherele-dlya-moei-lubimoi","Ожерелье для моей любимой",,"1971",,,,,,"Исторический","Драма","1","12"
"0a46c4c1-a079-4ea7-8977-55663cbf5939","1","shpion-po-sosedstvu","Шпион по соседству","Шпион по соседству","2009",,,,,"Комедия","Семейный","Боевик",,"12"
"0a4ed5ee-7cea-490e-8a7f-17bac59e0142","1","lubov-kulinara-s-indiiskoi-pripravoi","Любовь кулинара с индийской приправой","Tandoori Love","2008",,,,,"Драма",,"Мелодрама","2","16"
"0a60d5fe-a824-49ac-a509-db57d4615eeb","1","predpolozhim-ty-kapitan","Предположим, ты капитан","Let's suppose you're the captain","1976",,,,,,"Детям",,"1","12"
"0a7663e5-d237-42c2-a7e4-ea11b26f8fbe","1","bendslem","Бэндслэм","Bandslam","2009",,,,,"Драма",,"Комедия","2","12"
"0a909fd4-d3e5-4f37-aaf1-1822e3b749d0","1","proschanie-slavyanki","Прощание славянки","Farewell of a Slav Woman","2011",,,,,"Мелодрама",,,,"16"
"0a9139be-1a51-4f0c-8925-0566793eb032","1","k-chertu-na-roga-7e0935c4-61f0-4427-bf2d-dce04b90e823","К черту на рога","Quo vado?","2016",,,,,,"Комедия",,"2","16"
"0aa756d7-b5e3-4631-9baf-0e650c516192","1","vse-ostaetsya-ludyam","Все остается людям","Everything is Left to People","1964",,,,,"Драма",,,"1","12"
"0aaf748c-f46c-470a-b3f4-0578a6d062fc","1","my-umrem-vmeste","Мы умрем вместе","We'll Die Together","2004",,,,,"Драма",,"Триллер","1","16"
"0ab3be2f-a9ce-45b5-a4bc-15e372f4ce51","1","dyavol-i-gospozha-d","Дьявол и госпожа  Д","Дьявол и госпожа  Д","1999",,,,,"Комедия","Криминал",,,"16"
"0ab952a8-6d10-4d0b-a7b6-f71727bcd430","1","mama-cec062a5-af08-445f-8523-50321f436e43","Мама","Maminka","1972",,,,,,"Мультфильм",,"1","12"
"0ac31aa3-e461-4d15-81b9-6fcb3c4bde5d","1","nochnoi-obzor","Ночной обзор","Night Sights","2011",,,,,,"Фантастика","Драма","2","16"
"0ad1ff92-039a-431b-9ee9-0ae16292c5b6","1","gogol-strashnaya-mest-4k","Гоголь. Страшная месть 4k",,"2018",,,,,"Триллер",,,,"16"
"0ad3d8f4-0025-4c94-b9a6-3b36ff4cdbbc","1","arsenal","Арсенал","Arsenal","1929",,,,,"Военные",,"Драма","1","16"
"0adab14f-0abb-474a-a00f-d354cb846bc0","1","proschanie-s-peterburgom","Прощание с Петербургом",,"1971",,,,,,"Мелодрама",,"1","12"
"0aef6e21-47ca-4cb0-981e-d81669a7b476","1","medvedi-sosedi","Медведи-соседи","Neighbor Bears","2014",,,,,,"Мультфильм",,"2","0"
"0af685a5-9d09-45f1-98a7-d142abab8854","1","naletchiki-uhd-hdr","Налетчики UHD HDR","Marauders UHD HDR","2016",,,,,,"Триллер","Боевик","2","16"
